"site","species","individual","start_end","age","aborted_ovule_count","accessory_costs","accessory_costs_using_seedweight","accessory_inv","all_leaf_and_repro_inv","all_leaf_inv","choosiness","cone_count","count_per_length","diameter","diameter_0","discarded_costs","discarded_inv","embryo_endo_costs","embryo_endo_inv","embryo_endo_size","flower_inv","fruit_costs","fruit_inv","gross_inv","growth_height","growth_inv","growth_leaf","growth_leaf_area","growth_leaf_neg","growth_leaf_pos","growth_leaf_prop_no_accessory","growth_shoot_length","growth_stem","growth_stem_area","growth_stem_diameter","height","height_0","inflorescence_count","leaf_area","leaf_area_0","leaf_inv_gross","leaf_replacement","leaf_repro_inv","leaf_shed","leaf_size","leaf_weight","leaf_weight_0","lifespan","LMA","lvs_end","lvs_end_count","lvs_end_length","mature","maturity","ovule_count","ovule_per_ovary","pack_disp_success_inv","packaging_dispersal_costs","packaging_dispersal_costs_temp","pollen_attract_costs","pollen_set","postpollen_aborted_costs","postpollen_aborted_count","postpollen_aborted_inv","postpollen_all_costs","postpollen_all_inv","postpollen_count","postpollen_temp_inv","prepollen_all_costs","prepollen_all_inv","prepollen_costs_from_pack_disp_tissues","prepollen_costs_from_seed_tissues","prepollen_count","prepollen_count_aborted_preflowering","prepollen_count_reach_flowering","prepollen_discarded_costs","prepollen_discarded_inv","prepollen_inv_aborted_preflowering","prepollen_inv_from_aborted_dispersal","prepollen_inv_from_pack_disp_tissues","prepollen_partial_costs","prepollen_success_inv","prepollen_temp_inv","prop_accessory_vs_embryo_endo","prop_accessory_vs_propagule","prop_discarded_vs_all_repro","prop_embryo_endo_vs_all_repro","prop_embryo_endo_vs_success","prop_endo","prop_leaf_expand","prop_leaf_loss","prop_leaf_replacement","prop_pack_disp_vs_all_repro","prop_pack_disp_vs_success","prop_pollen_attract_vs_all_repro","prop_pollen_attract_vs_success","prop_postpollen_all_vs_all_repro","prop_postpollen_discarded","prop_postpollen_discarded_vs_all_repro","prop_postpollen_success","prop_prepollen_all_vs_all_repro","prop_prepollen_discarded","prop_prepollen_discarded_vs_all_repro","prop_prepollen_success","prop_propagule_vs_all_repro","prop_provisioning_vs_success","prop_repro","prop_success","prop_surplus","propagule_costs","propagule_costs_temp","propagule_inv","provisioning_costs","RA","RA_max_1","replace_leaf_prop_no_accessory","repro_and_leaf_growth_prop_surplus","repro_costs","repro_inv","repro_prop_all_leaf","reproducing","scaled_ovule_count","scaled_pollen_attract_costs","scaled_provisioning_costs","scaled_reach_flowering_count","scaled_repro_inv","scaled_seed_count","seed_coat_costs","seed_count","seed_prop_all","seed_prop_all_acc","seed_prop_surplus","seed_prop_veg","seed_size","seed_size_source","seedset","shoot_leaf_count","shoot_leaf_count_new","shoot_leaf_count_new_and_shed_count","shoot_leaf_count_start","shoot_length_start","stem_area","stem_weight","stem_weight_0","stop_at_flower_count","success_costs","success_inv","surplus_inv","total_inv","total_weight","total_weight_0","wood_density","zygote_set"
"Waratah2003","COER","COER_801","end",9,55,18.1085735558615,17.4740939282193,289.737176893784,975.710202070336,676.504146373299,4.4375,0,1.42752454464257,5.7,5.01,12.9199757503969,206.719612006351,0.591804925203252,9.46887880325203,0.686,161.033649944259,2.05828455284553,32.9325528455285,3376.33107692259,60,2485.34455788415,84.7236830318877,2.90813557317692,0,84.7236830318877,0.0305166681740221,68,2400.62087485226,5.80401388769081,0.69,970,910,4,32.0526315789474,29.1444960057704,676.504146373299,591.780463341412,383.929738728924,591.780463341412,0.0734113445945946,933.8,849.076316968112,12,0.0291333333333333,128.477209017831,0,90,TRUE,2.4,71,1,46.7282916605581,2.92051822878488,2.91052397492375,2.2680795766797,0.225352112676056,5.98427666083916,0,95.7484265734266,9.4965998148273,151.945597037237,16,175.249363017735,9.20377866623748,147.2604586598,0.624485373781148,0.832,55,0,71,6.93569908955778,110.971185432925,9.48888888888889,0,44.3384615384615,0.811594202898551,36.2892732268752,123.956692679301,0.968353318313718,0.934424613165599,0.690893810704375,0.0316466816862818,0.102381261787079,0.4826,0.113712112343812,0.696969696969697,0.288985345287779,0.156174284479968,0.505244766647507,0.121285223129375,0.392373971565413,0.507829284013859,0.630149398471624,0.320008317847609,0.369850601528376,0.492170715986141,0.753570825752278,0.370885492856767,0.246429174247722,0.0655753868344009,0.607626028434586,0.0886186955248927,0.309106189295625,0.39348746985967,1.22628455284553,2.05828455284553,19.6205528455285,3.51232315398813,0.107452187881847,0.779325031417513,0.222242720420768,0.39348746985967,18.7003784810648,299.206055697037,0.306654634810785,TRUE,2.43613751241203,0.0778218836321833,0.120514115368223,2.43613751241203,10.266297129921,0.548988735191444,0.634479627642276,16,0.00306774363908503,0.00280448764872981,0.0246630511994216,0.00280448764872981,1.22628455284553,"Wenk",0.225352112676056,225.548878053526,97.0716690356948,0,423.974789758844,112,25.5175863287831,7633.2,5232.57912514774,55,5.78040273066783,92.4864436906853,383.929738728924,2784.55061358118,8567,6081.65544211585,0.7875,1
"Waratah2003","COER","COER_802","end",9,54,37.2012109798702,36.5667313522279,148.804843919481,392.271543452054,241.09947983176,14.5,0,1.42752454464257,4.38666666666667,3.89333333333333,31.3198247128672,125.279298851469,0.591804925203252,2.36721970081301,0.686,156.55776779742,2.05828455284553,8.23313821138211,1117.7524413913,65,753.94290197341,28.4620040341649,0.976956660211611,0,28.4620040341649,0.0318172250134245,70,725.480897939245,3.2081944178459,0.493333333333333,585,520,4,10.7677345537757,9.79077789356413,241.09947983176,212.637475797596,179.634067654459,212.637475797596,0.0734113445945946,313.7,285.237995965835,12,0.0291333333333333,81.1009817857028,24,40,TRUE,2.4,58,1,12.7284576337073,3.18211440842684,3.60331243646222,2.69927185857621,0.0952380952380952,4.30384615384615,0,17.2153846153846,8.07776548747624,32.311061949905,4,39.8617725726156,29.7152504175972,118.861001670389,1.05567765567766,0.832,54,16,42,27.015978559021,108.063914236084,12.353488372093,0,44.3384615384615,0.811594202898551,10.7970874343048,111.310291047678,0.984340891801551,0.967552614590864,0.828719909295799,0.0156591081984491,0.091423983570234,0.4826,0.160710065129326,0.745473880776615,0.350946711387883,0.0841984777404245,0.491583565808792,0.0714225047653275,0.416992450620974,0.21373699065895,0.532801572479274,0.113879404720077,0.467198427520726,0.78626300934105,0.909162069286224,0.714840504575723,0.0908379307137762,0.0324473854091361,0.583007549379026,0.135246462474397,0.171280090704201,0.457932956527127,1.22628455284553,2.05828455284553,4.90513821138211,3.77391933363009,0.167019737123818,0.841555644729295,0.251269212254437,0.457932956527127,37.7930159050735,151.172063620294,0.385376064472979,TRUE,5.92394196156014,0.275695341873759,0.385456536207489,4.28975107561252,15.4402505361362,0.408547721486906,0.634479627642276,4,0.00244308330707415,0.00211783898934406,0.0131780108958316,0.00211783898934406,1.22628455284553,"Wenk",0.0689655172413793,181.027699910683,99.92671812498,0,318.635203464225,92,15.1132946852095,2514.3,1788.81910206075,38,6.4731911922063,25.8927647688252,179.634067654459,905.114965593704,2828,2074.05709802659,0.7875,1
"Waratah2003","COER","COER_803","end",9,134,23.2952691994869,22.6607895718447,535.791191588199,1235.94402533224,686.54132046437,6.82608695652174,0,1.42752454464257,5.80666666666667,5.07666666666667,15.8475785846578,364.494307447129,0.591804925203252,13.6115132796748,0.686,391.059674470457,2.05828455284553,47.3405447154472,3210.54529420934,-8,2090.55422123815,115.952952361054,3.98007845632909,0,115.952952361054,0.0484397670476556,53,1974.6012688771,6.23985750849883,0.73,775,783,12,43.8672768878719,39.8871984315428,686.54132046437,570.588368103316,665.355657228929,570.588368103316,0.0734113445945946,1278,1162.04704763895,12,0.0291333333333333,223.440568080321,45,125,TRUE,2.4,157,1,114.007887244124,4.956864662788,5.1696167842883,2.49082595204113,0.24203821656051,3.90482732758285,15,89.8110285344056,9.4534969155741,217.430429058204,38,281.241235525622,14.4335772091161,331.97227580967,0.847231749142577,0.832,119,0,157,11.942751257075,274.683278912724,20.9593333333333,12.7084762371387,133.015384615385,0.811594202898551,57.2889968969459,268.161469342252,0.975224888485126,0.948663258361223,0.6634374097863,0.0247751115148736,0.0736121964688431,0.4826,0.207240700957868,0.491020023038345,0.384963896183443,0.207512424372832,0.616564141133666,0.104275054325995,0.309823662397491,0.395757842347162,0.413056391984417,0.163470306459456,0.586943608015583,0.604242157652838,0.827428369561223,0.499967103326844,0.172571630438777,0.0513367416387767,0.690176337602509,0.171124421094073,0.3365625902137,0.538338018220581,1.22628455284553,2.05828455284553,28.2045447154472,5.54866958799125,0.208110480680551,0.825727862833579,0.261763439509421,0.538338018220581,23.8870741246902,549.402704867874,0.444520701267345,TRUE,3.93609995621664,0.062446751087722,0.139109032626452,3.93609995621664,13.7739105896544,0.576626108235559,0.634479627642276,23,0.0050888839711793,0.00423962661552386,0.0204574998826402,0.00423962661552386,1.22628455284553,"Wenk",0.146496815286624,299.099368946378,75.6588008660563,0,438.99677432135,138,26.4815665812446,6069,4094.3987311229,119,8.03949554003238,184.908397420745,665.355657228929,2639.95692610602,7347,5256.44577876185,0.7875,0.605263157894737
"Waratah2003","COER","COER_806","end",9,167,29.0884973926432,28.454017765001,610.858445245508,NA,NA,8.95238095238095,0,NA,6.44333333333333,6.16666666666667,21.2277155212446,445.782025946136,0.591804925203252,12.4279034292683,0.686,430.926479375697,2.05828455284553,43.2239756097561,NA,60,1390.067258451,133.082778187163,4.56805874784313,0,133.082778187163,NA,NA,1256.98448026383,2.74007093252224,0.276666666666666,990,930,11,50.3478260869565,45.7797673391134,NA,NA,756.369126861939,NA,0.0734113445945946,1466.8,1333.71722181284,12,0.0291333333333333,NA,NA,NA,TRUE,2.4,188,1,116.941014688257,5.56861974705983,5.58270804085782,2.29216212433881,0.111702127659574,4.70170618854829,0,98.7358299595142,10.8621308608114,228.104748077039,21,259.196674427285,18.8181714570351,395.181600597737,0.648567921440262,0.832,167,0,188,16.5260093326963,347.046195986622,50.3967333333333,0,121.930769230769,0.811594202898551,48.1354046111151,364.089674247492,0.980060684056867,0.958683555857577,0.715212240559981,0.0199393159431333,0.070014652253103,0.4826,NA,NA,NA,0.187620048051582,0.658806573781476,0.0772283954453037,0.271178773965422,0.365971031712844,0.432853023849235,0.158411667718128,0.567146976150765,0.634028968287156,0.878194216182365,0.556800572841853,0.121805783817635,0.0413164441424229,0.728821226034578,NA,0.284787759440019,NA,1.22628455284553,2.05828455284553,25.7519756097561,6.16042467226309,0.30957619489632,0.824050488761614,NA,NA,29.6803023178465,623.286348674776,NA,TRUE,4.1066176375994,0.0500693266385483,0.134566535182011,4.1066176375994,13.6148867699083,0.458717927604188,0.634479627642276,21,0,0,0.0164310030485112,0,1.22628455284553,"Wenk",0.111702127659574,NA,NA,NA,NA,NA,32.6070177572752,10370.7,9113.71551973617,167,8.4525867966019,177.50432272864,756.369126861939,2013.35360712577,11837.5,10447.432741549,0.7875,1
"Waratah2003","COER","COER_807","end",9,150,24.991214184361,24.3567345567188,624.780354609026,1310.21558913493,670.640111395824,7,0,1.42752454464257,5.92,5.76333333333333,16.5603663788965,414.009159472412,0.591804925203252,14.7951231300813,0.686,431.728985507246,2.05828455284553,51.4571138211382,2065.64970436987,-60,881.13147063479,125.697355399847,4.31455453317553,0,125.697355399847,0.0975053557446045,103,755.434115234943,1.43758407163643,0.156666666666666,940,1000,13,47.5537757437071,43.2392212105316,670.640111395824,544.942755995977,765.272833138955,544.942755995977,0.0734113445945946,1385.4,1259.70264460015,12,0.0291333333333333,189.860764437462,0,133,TRUE,2.4,175,1,149.095625778437,5.96382503113746,6.15277397492375,2.46702277432712,0.142857142857143,6.00478721278721,0,150.11968031968,12.5604171691279,314.010429228198,25,355.396143513912,13.0226019404364,325.565048510909,0.823428571428571,0.832,150,0,175,10.5555791661093,263.889479152731,6.26573333333333,0,144.1,0.811594202898551,61.6755693581781,284.179334225195,0.976867275802409,0.952066464571921,0.647318688539982,0.023132724197591,0.0655910121855536,0.4826,0.37047560945112,0.432596341947785,0.634287404279233,0.233116545220727,0.660983549867383,0.0964320420417001,0.273425437947064,0.490966961926404,0.478072275142763,0.234717692508086,0.521927724857237,0.509033038073596,0.81055838260196,0.412600996031896,0.18944161739804,0.0479335354280792,0.726574562052936,0.309624364860164,0.352681311460018,0.58408161182407,1.22628455284553,2.05828455284553,30.6571138211382,6.55562995634071,0.420577730918511,0.83574831098568,0.475709497630491,0.58408161182407,25.5830191095643,639.575477739108,0.48814522055976,TRUE,4.04725143285828,0.0570552083330826,0.151613044194792,4.04725143285828,14.7915586782893,0.578178776122611,0.634479627642276,25,0.0102681919998763,0.00716245503716447,0.0193331351766343,0.00716245503716447,1.22628455284553,"Wenk",0.142857142857143,336.895792535647,147.035028098185,0,334.613218901719,48,27.5253781936923,9962.7,9207.26588476506,150,9.02265273066783,225.566318266696,765.272833138955,1520.7069483739,11348.1,10466.9685293652,0.7875,1
"Basin2005","EPMI","EPMI_001","end",7,60,0.167273425681437,0.160911794596166,32.6183180078802,65.7808901186587,30.405287846825,1.30769230769231,0,1.17661612047083,1.33666666666667,0.986666666666667,0.0698188240746239,13.6146706945517,0.0141399193023256,2.75728426395349,0.02,23.2287074829932,0.120057105943152,23.4111356589147,160.897980285776,37,107.823259321746,12.7061691546292,0.962588572320391,0,12.7061691546292,0.120544856012201,42,95.1170901671172,0.638659606536025,0.35,245,208,0,10.3484848484848,9.38589627616446,30.405287846825,17.6991186921958,48.0817714264629,17.6991186921958,0.0654694823232323,136.6,123.893830845371,40,0.0132,141.193934456499,0,120,TRUE,2.4,255,15,1.24051806162791,0.00636163108527133,0.0491428571428571,0.0910929705215419,0.928571428571429,0.0504126984126984,0,9.83047619047619,0.0709142488002953,13.8282785160576,195,23.4111356589147,0.110499096183467,21.5473237557761,0.0491428571428571,0,60,45,210,0.0194061256619254,3.78419450407546,2.41779994625233,0,10.32,0.0419501133786848,17.7631292517007,11.964466612919,0.922056895518953,0.886989844162612,0.384860463715461,0.0779431044810467,0.126708006693612,0.6897,0.298833902955546,0.142857142857143,0.408836021445535,0.0350670513563416,0.057006661558689,0.50212938044715,0.816285331747699,0.390898744558414,0.710896600691178,0.277888588721026,0.289103399308822,0.609101255441586,0.175622483189405,0.106971874994435,0.824377516810595,0.113010155837388,0.183714668252301,0.219863557075123,0.615139536284539,0.730938291344655,0.0205015503875969,0.0205015503875969,3.9978023255814,0.0205015503875969,0.247038292610419,0.735738331228869,0.258517769082815,0.730938291344655,0.181413344983763,35.3756022718337,0.537779318705197,TRUE,27.1684229717703,0.00970530334464415,0.00218429330395018,22.3739953885167,3.76901696236195,20.7758528607655,0.00636163108527132,195,0.0214943211962962,0.0171368482006809,0.0573457296216827,0.0171368482006809,0.0205015503875969,"Wenk",0.764705882352941,190.611811516274,49.4178770597748,0,164.726256865916,140,1.4032534452497,158.7,63.5829098328828,15,0.111594520909139,21.7609315772821,48.0817714264629,143.19886159358,295.3,187.476740678254,0.725,1
"Basin2005","EPMI","EPMI_002","end",7,0,0,0,0,36.7068931654194,36.7068931654194,0,0,1.17661612047083,1.35666666666667,1.10333333333333,0,0,0,0,0.02,0,0,0,105.600096695993,52,81.6830882945669,12.7898847639935,0.9689306639389,0,12.7898847639935,0.121116222088448,57,68.8932035305734,0.48946013542929,0.253333333333333,260,208,0,10.4166666666667,9.44773600272777,36.7068931654194,23.9170084014259,12.7898847639935,23.9170084014259,0.0654694823232323,137.5,124.710115236007,40,0.0132,138.840702215558,0,118,FALSE,2.4,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.6897,0.121116222088448,0.191780821917808,0.347602836681989,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.348432778180271,0,0,0,0,0,0,0.347602836681989,0.348432778180271,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wenk",0,205.907821082395,67.0671188668372,0,171.785953588741,72,1.44556022631804,148.9,80.0067964694266,0,0,0,12.7898847639935,81.6830882945669,286.4,204.716911705433,0.725,0
"Basin2005","EPMI","EPMI_003","end",7,484,0.191565903178906,0.185204272093635,111.299789746944,328.780876174415,209.265793312819,1.83304647160069,0,1.17661612047083,2.10666666666667,1.84333333333333,0.0941113015720927,54.6786662133858,0.0141399193023256,8.21529311465116,0.02,97.0140136054422,0.0965144714766601,56.0749079279395,584.260567955738,87,294.202811979509,38.7231201981854,2.93356971198374,0,38.7231201981854,0.0992437755422396,97,255.479691781324,0.816944989627245,0.263333333333333,493,406,0,31.5378787878788,28.604309075895,209.265793312819,170.542673114634,158.238203059781,170.542673114634,0.0654694823232323,416.3,377.576879801815,40,0.0132,144.193934456499,3,120,TRUE,2.4,1065,15,3.69610766054264,0.00636163108527132,0.0491428571428571,0.091092970521542,0.952380952380952,0.0280630059486224,19,16.3046064561496,0.0485645563362193,28.2160072313434,600,57.7017215170577,0.157141266145012,91.2990756302521,0.0491428571428571,0,465,435,630,0.0660482956234703,38.3740597572362,33.9105042016807,0.933714285714286,30.96,0.0419501133786848,52.9250158730159,61.8133613445378,0.931261453216203,0.900335585350447,0.457504315808462,0.068738546783797,0.126708006693612,0.6897,0.2708349865428,0.451676684240173,0.562729874659832,0.0309258678657564,0.057006661558689,0.442831269541985,0.816285331747699,0.236087417217616,0.577849527839567,0.136423002568062,0.422150472160433,0.763912582782384,0.420311591243766,0.321081313240399,0.579688408756234,0.0996644146495535,0.183714668252301,0.204557845277434,0.542495684191538,0.481287734557399,0.0205015503875969,0.0205015503875969,11.9114007751938,0.0205015503875969,0.288880622162832,0.755285895255293,0.459829010031485,0.481287734557399,0.205705822481232,119.515082861596,0.363509837470577,TRUE,37.2321525814262,0.00318458908690461,0.000716729438673057,22.0246536397169,4.17821953134716,20.3116250232945,0.00636163108527132,581,0.0173699247234924,0.0140610090175956,0.051917254846148,0.0140610090175956,0.0205015503875969,"Wenk",0.545539906103286,258.32569814217,114.13176368567,0,262.972465901228,132,3.48563195574291,784.7,529.220308218676,30,0.111594520909139,64.8364166482097,158.238203059781,413.717894841104,1201,906.797188020491,0.725,0.968333333333333
"Basin2005","EPMI","EPMI_004","end",7,390,0.164983777721704,0.158622146636432,148.485399949533,378.879446229643,217.668118908017,1.43333333333333,0,1.17661612047083,2.46666666666667,2.01333333333333,0.0675291761148904,60.7762585034014,0.0141399193023256,12.725927372093,0.02,117.509931972789,0.0891682170542636,80.2513953488372,897.306012604002,70,560.265767587772,41.8392012134129,3.16963645556158,0,41.8392012134129,0.0728680910533163,37,518.426566374359,1.59509130998266,0.453333333333334,410,340,0,34.0757575757576,30.906121120196,217.668118908017,175.828917694604,203.050528535039,175.828917694604,0.0654694823232323,449.8,407.960798786587,40,0.0132,94.1292896376662,0,80,TRUE,2.4,1290,15,5.72546797674419,0.00636163108527132,0.0491428571428571,0.091092970521542,0.988372093023256,0.0280555555555555,375,25.25,0.0485571059431524,43.7013953488372,1275,106.35853820598,0.130566591080877,117.509931972789,0.0491428571428571,0,15,0,1290,0.0394736205593349,35.5262585034014,0,18.4285714285714,63.3942857142857,0.0419501133786848,81.9836734693878,54.8527891156463,0.921060588089421,0.885545292285662,0.376997444988149,0.0789394119105789,0.126708006693612,0.6897,0.226289053770834,0.430994640214399,0.422241064818151,0.0355152958037591,0.057006661558689,0.508547847297513,0.816285331747699,0.271081418873565,0.577784754890483,0.156626711159227,0.422215245109517,0.728918581126435,0.302325581395349,0.220370733828922,0.697674418604651,0.114454707714338,0.183714668252301,0.179661481208387,0.623002555011851,0.535923842149959,0.0205015503875969,0.0205015503875969,18.4513953488372,0.0205015503875969,0.223446216739384,0.793946849016978,0.307675887103847,0.535923842149959,0.179123697024029,161.211327321626,0.425495045788032,TRUE,41.7393044886837,0.00294740870804444,0.000663349189238759,41.7393044886837,5.21616176597071,29.1204449921049,0.00636163108527132,900,0.016994627494269,0.0141823716695736,0.0626736973496574,0.0141823716695736,0.0205015503875969,"Wenk",0.697674418604651,137.664086095087,43.5347964574206,0,165.427773251791,80,4.77871149196047,1153.8,635.373433625641,15,0.111594520909139,100.435068818225,203.050528535039,721.477094909398,1603.6,1043.33423241223,0.725,0.705882352941177
"Basin2005","EPMI","EPMI_005","end",7,120,0.138621011413768,0.132259380328497,126.838225443598,320.598924349316,180.822672744091,1.13114754098361,0,1.17661612047083,2.18333333333333,1.67,0.0411664098069547,37.6672649733636,0.0141399193023256,12.9380261616279,0.02,94.2812244897959,0.0965144714766601,88.310741401144,803.977859022913,43,518.576697544107,35.1977628705101,2.66649718715985,0,35.1977628705101,0.0710869466873404,78,483.378934673597,1.55355247378519,0.513333333333334,490,447,0,28.6666666666667,26.0001694795068,180.822672744091,145.624909873581,174.974014475736,145.624909873581,0.0654694823232323,378.4,343.20223712949,40,0.0132,180.077015058854,33,125,TRUE,2.4,1035,15,5.82089244302326,0.00636163108527132,0.0491428571428571,0.091092970521542,0.985507246376812,0.0292197907221623,105,26.7361085107785,0.0497213411097593,45.4950271154297,1020,95.620741401144,0.103039589606334,94.2812244897959,0.0491428571428571,0,15,0,1035,0.0119466190847924,10.931156462585,0,5.16,50.8628571428571,0.0419501133786848,83.3500680272109,44.1555102040816,0.907437593918535,0.865793234621625,0.269482580486908,0.0925624060814649,0.126708006693612,0.6897,0.217635364596215,0.424312239604185,0.398765862456642,0.0416443592969096,0.057006661558689,0.596310654134717,0.816285331747699,0.325484669913189,0.587671009469757,0.191277904534814,0.412328990530243,0.674515330086811,0.115942028985507,0.0782046759520941,0.884057971014493,0.134206765378375,0.183714668252301,0.173855846944713,0.730517419513092,0.545772306725173,0.0205015503875969,0.0205015503875969,18.7589186046512,0.0205015503875969,0.212312030782018,0.798840056473694,0.28614585426275,0.545772306725173,0.152760930716094,139.776251605226,0.435984780326116,TRUE,39.8074328252276,0.00350355295158137,0.000788516028857278,39.8074328252276,5.37597463414215,35.1920782947664,0.00636163108527132,915,0.0191068806491777,0.0160925155045335,0.0739425577014584,0.0160925155045335,0.0205015503875969,"Wenk",0.884057971014493,271.853072455578,91.7760573967246,0,312.803271924769,165,3.74394941168434,883.9,400.521065326404,15,0.111594520909139,102.108986631862,174.974014475736,658.352949149332,1262.3,743.723302455894,0.725,0.897058823529412
"Basin2005","EPMI","EPMI_006","end",7,427,0.161724562254365,0.155362931169094,163.826981563672,360.906348081443,182.755628264515,1.42152023692004,0,1.17661612047083,2.13666666666667,1.51666666666667,0.0642699606475521,65.1054701359703,0.0141399193023256,14.3237382532558,0.02,131.17387755102,0.0945293281653747,95.7582094315245,815.173243074252,65,481.827933942418,27.5610389496092,2.08795749618252,0,27.5610389496092,0.0643049322271802,82,454.266894992808,1.77897919997278,0.62,460,395,0,22.4469696969697,20.3590122007872,182.755628264515,155.194589314906,205.711758766537,155.194589314906,0.0654694823232323,296.3,268.738961050391,40,0.0132,111.778531444729,0,95,TRUE,2.4,1440,15,6.44433228937986,0.00636163108527133,0.0491428571428572,0.0910929705215419,0.988505747126437,0.0324661379816984,277,32.8881977754605,0.0529676883692954,53.6562683180962,1290,117.050554032382,0.122896793187396,124.494451498832,0.0491428571428571,0,150,135,1305,0.0318038226658537,32.2172723605098,5.61812496821953,13.6125714285714,64.1314285714286,0.0419501133786848,92.277179138322,61.1001657845461,0.919597640312791,0.883424155883415,0.365451625471254,0.0804023596872089,0.126708006693612,0.6897,0.252353423660889,0.577491959886701,0.442735763407005,0.0361734844293765,0.0570066615586891,0.51797253041216,0.816285331747699,0.301184684368577,0.612942323541509,0.184608840251991,0.387057676458491,0.698815315631423,0.25878480504661,0.180842785219263,0.74121519495339,0.116575844116585,0.183714668252301,0.218543384894566,0.634548374528746,0.569986534900505,0.0205015503875969,0.0205015503875969,20.7680705426357,0.0205015503875969,0.269934063476375,0.866021081561563,0.302572346175307,0.569986534900505,0.175864481556691,178.150719816928,0.493620355430063,TRUE,70.7303471208845,0.00447433154532025,0.00100700123293822,64.0993770783016,8.75045989756024,49.7568344676778,0.00636163108527132,1013,0.0219909733112411,0.017571403839553,0.0696301384964185,0.017571403839553,0.0205015503875969,"Wenk",0.703472222222222,208.261053323337,96.4825218786079,0,264.559536937461,87,3.58561314194341,712.7,258.433105007192,15,0.111594520909139,113.045249680958,205.711758766537,659.978653759346,1009,527.172066057582,0.725,0.785271317829457
"Basin2005","EPMI","EPMI_007","end",7,3885,0.775212662410907,0.768851031325636,290.70474840409,672.037851692647,376.030633550185,11.36,0,1.17661612047083,3.36,2.68666666666667,0.677758060804094,254.159272801535,0.0141399193023256,5.30246973837209,0.02,388.056054421769,0.0974246273106738,36.5342352415027,1731.23213336623,-30,1138.21251517913,79.0182335055451,5.98622981102615,0,79.0182335055451,0.0585346062311293,35,1059.19428167358,3.19768753574889,0.673333333333333,400,430,0,64.3560606060606,58.3698307950345,376.030633550185,297.01240004464,375.025451648007,297.01240004464,0.0654694823232323,849.5,770.481766494455,40,0.0132,156.900398938383,11,124,TRUE,2.4,4260,15,2.38561165697674,0.00636163108527131,0.0491428571428571,0.091092970521542,0.8,0.0433421245421245,285,16.2532967032967,0.0638436749297214,23.9413780986455,660,56.3756638129313,0.725508906783511,272.065840043817,0.0491428571428571,0,3600,3435,825,0.634415936261969,237.905976098238,196.914139363545,14.0057142857143,40.5428571428571,0.0419501133786848,34.1598639455782,239.631554329531,0.98208668771104,0.974027385400958,0.858625253790985,0.0179133122889595,0.126708006693612,0.6897,0.216623435078462,0.38548920034278,0.388184714655179,0.00805930231008284,0.0570066615586889,0.115402131609972,0.816285331747699,0.0808810617824969,0.678878911494916,0.0549084471834546,0.321121088505084,0.919118938217503,0.874442657188875,0.803716806607531,0.125557342811125,0.0259726145990424,0.183714668252301,0.170980663099698,0.141374746209015,0.558042155964041,0.0205015503875969,0.0205015503875969,7.68808139534884,0.0205015503875969,0.20638902900668,0.789299011151621,0.26471770496649,0.558042155964041,0.789352581713233,296.007218142462,0.440462121883336,TRUE,72.9829081560812,0.00156061734770852,0.000351235391782924,14.1340139034664,5.07123652939634,6.42455177430292,0.00636163108527132,375,0.00368092255220227,0.00306283001347826,0.0141389596761259,0.00306283001347826,0.0205015503875969,"Wenk",0.0880281690140845,156.900398938383,0,0,255.32569814217,209,8.86683110549183,2211.4,1152.20571832642,165,0.111594520909139,41.8479453409271,375.025451648007,1434.21973332159,3060.9,1922.68748482087,0.725,0.568181818181818
"Waratah2011","EPMI","EPMI_101","end",1.4,0,0,0,0,321.001115427226,321.001115427226,0,0,1.17661612047083,1.87,0.67,0,0,0,0,0.02,0,0,0,524.440874135994,135,435.155167820241,231.715409111473,21.8599442557994,0,231.715409111473,0.441833237146551,136,203.439758708768,2.39389360203542,1.2,192,57,0,33.0188679245283,11.1589236687289,321.001115427226,89.2857063157533,231.715409111473,89.2857063157533,0.0528038636267947,350,118.284590888527,40,0.0106,15,15,0,FALSE,2.4,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.6897,0.441833237146551,0.754838019433127,0.612082564990895,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.721852348715607,0,0,0,0,0,0,0.612082564990895,0.721852348715607,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wenk",0,175.019792384033,160.019792384033,0,61.1840382644831,57,2.74645883758454,213.1,9.66024129123196,0,0,0,231.715409111473,435.155167820241,563.1,127.944832179759,0.725,0
